,Client Birthdate,Client Monthly Income,Loan Start Date,Loan Due Date,Loan Amount,Loan Purpose,Client IBAN,Client Status,Paid in time
9519,6/12/1998,2399.04,9/5/2017,8/8/2018,3000,education,FR5809674981954214,female : divorced/separated/married,YES
9520,18/10/1950,3246.69,20/7/2013,19/11/2013,6000,repairs,FR8679382775182061,male : married/widowed,YES
9521,13/4/1982,4038.46,29/8/2016,28/9/2016,10000,repairs,CH2663824122634394,female : single,NO
9522,5/3/1994,2799.42,14/5/2014,13/12/2014,2000,domestic appliances,DE9126727684380189,male : married/widowed,YES
9523,8/6/1958,1785.79,12/7/2014,10/1/2016,4000,education,DE7355940050499069,male : married/widowed,YES
9524,20/5/1940,None,14/1/2017,14/11/2018,6000,retraining,BE7543087447467507,male : single,YES
9525,8/1/1968,3748.97,16/11/2013,17/7/2014,5000,business,BE1339764872865549,male : single,YES
9526,15/4/1987,3967.68,23/9/2014,23/1/2015,5000,others,DE2355273639102102,male : married/widowed,YES
9527,24/12/1946,3228.98,5/7/2014,4/11/2015,5000,domestic appliances,DE923649207848767,male : married/widowed,YES
9528,7/9/1983,None,21/10/2016,20/2/2018,1000,car (new),FR2246146864840244,female : single,YES
9529,6/4/1972,3151.91,26/11/2014,26/11/2014,8000,vacation,DE7230877577470092,female : divorced/separated/married,YES
9530,4/4/1965,1408.76,24/7/2013,24/3/2015,3000,car (new),FR1142001694606114,male : divorced/separated,YES
9531,25/7/1974,2496.55,11/9/2014,12/4/2015,2000,furniture/equipment,DE2452957875413299,female : divorced/separated/married,YES
9532,2/4/1969,3766.05,29/5/2016,28/9/2016,5000,busines,ES2219777997082087,None,YES
9533,25/8/1993,5099.69,22/4/2015,22/8/2015,6000,others,ES6178123595985412,male : single,None
9534,6/11/1966,3852.39,9/5/2013,9/4/2015,6000,others,DE5624539588504604,male : married/widowed,YES
9535,14/2/1999,4597.85,7/9/2017,7/6/2019,10000,car (new),CH1562018138130166,female : divorced/separated/married,YES
9536,15/10/1941,4069.48,4/11/2015,4/11/2015,1500,vacation,BE8982327244230481,female : single,YES
9537,3/8/1965,4633.08,23/9/2013,24/3/2015,4000,car (used),CH9226438398751924,female : divorced/separated/married,NO
9538,1/1/1900,16703.35,3/2/2015,4/11/2015,3000,business,DE9670272655438985,female : divorced/separated/married,YES
9539,28/8/1996,3134.58,27/10/2016,26/9/2017,10000,vacation,ES5258688541645966,male : married/widowed,YES
9540,18/10/1940,8188.26,5/12/2013,5/12/2014,8000,retraining,DE2232567760964291,female : single,YES
9541,7/12/1955,1775.93,25/6/2014,25/9/2015,6000,vacation,DE943232314361671,male : divorced/separated,YES
9542,10/6/1987,2608.12,17/5/2016,17/7/2017,2000,repairs,FR6314447803036256,male : divorced/separated,YES
9543,16/5/1963,2134.3,28/11/2013,29/10/2015,8000,retraining,ES6168117330121532,male : married/widowed,YES
9544,5/2/1958,3320.91,29/12/2013,30/4/2014,1500,radio/television,FR3845279945078134,male : single,NO
9545,18/5/1976,3814.98,8/12/2017,8/12/2019,3000,car (used),FR3518517030871679,male : married/widowed,YES
9546,21/9/1960,1603.52,9/12/2017,10/3/2019,10000,repairs,ES9709751524420539,female : divorced/separated/married,YES
9547,20/2/1972,2897.89,2/11/2014,2/10/2015,8000,car (new),BE5844252692960299,male : married/widowed,YES
9548,2/6/1980,4251.04,15/1/2017,16/8/2017,3000,car (new),FR501257208706911,male : single,YES
9549,18/9/1962,3999.87,17/1/2017,17/10/2017,4000,others,DE8326720680921577,male : divorced/separated,YES
9550,29/12/1948,3607.98,17/6/2016,16/1/2017,10000,vacation,BE6648695272355863,female : single,YES
9551,21/1/1999,3783.65,26/1/2015,27/5/2016,4000,car (new),DE3990176727554555,None,YES
9552,12/5/1971,6478.29,28/3/2014,26/9/2014,1500,car (new),FR7753217532870987,None,YES
9553,28/10/1995,2217.15,12/4/2014,11/6/2015,8000,others,CH9525832449412092,female : divorced/separated/married,YES
9554,29/6/1996,2690.09,26/10/2014,26/8/2015,500,car (new),ES4821545934138881,male : married/widowed,YES
9555,6/9/1971,883.97,29/5/2013,29/6/2014,500,busines,DE2528420369320408,male : married/widowed,YES
9556,15/2/1944,2903.1,29/8/2016,29/4/2018,1500,repairs,FR4838119705768389,female : divorced/separated/married,YES
9557,26/9/1978,3127.1,13/4/2014,12/9/2015,6000,business,CH3653186238743816,female : single,YES
9558,28/12/1953,3750.48,29/3/2015,28/3/2016,8000,car (new),CH4577966418027954,female : single,YES
9559,23/7/1987,1662.26,11/7/2017,9/9/2017,6000,None,FR6716065625714165,male : married/widowed,YES
9560,2/12/1961,1907.15,31/3/2014,1/11/2016,2000,retraining,DE4411472075233807,male : divorced/separated,YES
9561,16/8/1975,3546.99,20/7/2017,19/8/2017,3000,others,ES8068085527824441,male : married/widowed,YES
9562,5/9/1987,1906.2,19/1/2013,20/4/2014,1000,repairs,DE9882075145858482,male : single,YES
9563,22/9/1988,None,10/12/2017,10/10/2019,1000,retraining,FR4366673683265317,male : single,YES
9564,27/9/1992,2611.26,13/4/2017,13/10/2018,500,car (used),CH8679244996899404,None,YES
9565,18/8/1974,2524.51,17/4/2014,18/5/2014,3000,None,FR3706308202108015,female : divorced/separated/married,YES
9566,22/11/1949,None,20/10/2013,21/6/2015,1000,car (new),CH8816558074413387,female : divorced/separated/married,None
9567,25/10/1971,2247.62,9/11/2015,8/11/2017,1500,education,CH5413031474493294,female : single,YES
9568,23/2/1941,1887.24,6/6/2013,6/9/2013,2000,radio/television,DE3630106984865731,None,YES
9569,13/7/1969,1404.8,11/8/2014,11/8/2014,6000,others,FR7564865460578823,None,YES
9570,26/5/1954,2144.79,8/10/2015,8/3/2017,8000,radio/television,CH1683174126221013,female : single,YES
9571,22/8/1948,2007.78,20/12/2015,18/2/2017,1500,car (new),FR3119031581367574,female : divorced/separated/married,YES
9572,17/10/1972,2909.49,14/10/2017,14/10/2018,10000,retraining,CH2515247936800039,male : divorced/separated,YES
9573,15/9/1990,3253.5,12/5/2015,10/9/2015,8000,car (new),DE9756952863372625,None,YES
9574,14/5/1979,4217.72,26/4/2015,22/11/2014,500,repairs,DE6006863085956676,female : single,YES
9575,22/5/1940,2648.83,20/10/2014,21/3/2015,1000,radio/television,DE8294772500299012,female : single,YES
9576,24/1/1952,567.17,8/1/2013,9/6/2014,1500,car (new),FR4043510561181669,male : single,YES
9577,23/11/1997,2751.89,13/1/2013,14/10/2013,2000,education,DE4427416494060977,None,YES
9578,18/5/1973,3232.56,20/11/2017,19/2/2018,4000,car (used),CH3629170816089160,male : divorced/separated,YES
9579,22/4/1946,2909.61,12/3/2013,10/9/2013,10000,car (new),DE5008577930354981,female : divorced/separated/married,YES
9580,8/3/1986,3997.91,14/12/2014,15/8/2017,3000,education,DE4164904663769982,None,YES
9581,2/9/1964,2896.31,8/2/2015,9/11/2015,8000,domestic appliances,CH2145241326142413,female : single,YES
9582,8/12/1951,3764.93,28/5/2017,27/1/2018,8000,others,FR2424763667175556,male : married/widowed,YES
9583,6/2/1999,3494.18,30/3/2013,29/12/2014,10000,retraining,FR9539845740686143,male : divorced/separated,YES
9584,22/12/1973,3206.93,18/4/2014,18/6/2015,1500,domestic appliances,FR9240304461567774,male : divorced/separated,YES
9585,10/4/1975,2119.49,21/10/2017,19/2/2019,3000,radio/television,FR1069498356363031,male : single,YES
9586,7/12/1981,2976.82,14/7/2014,13/8/2014,4000,retraining,BE5504100104608091,male : divorced/separated,YES
9587,7/10/1970,3776.03,14/1/2016,14/1/2016,4000,vacation,ES7691680951261662,male : single,YES
9588,20/9/1996,4105.1,12/12/2015,10/11/2017,1000,others,FR2522911503548068,female : divorced/separated/married,YES
9589,7/12/1955,2589.88,31/7/2017,31/7/2017,8000,repairs,FR2622578801575910,male : married/widowed,YES
9590,7/6/1947,3652.2,11/9/2017,11/9/2019,6000,car (new),CH8460209444084532,None,YES
9591,18/10/1989,1177.64,7/1/2017,8/3/2018,10000,car (new),BE3577871105978696,male : divorced/separated,YES
9592,24/5/1999,3626.61,8/10/2015,8/6/2016,1000,business,FR6346407223960812,None,YES
9593,15/1/1948,3337.38,11/8/2017,11/12/2017,2000,car (new),CH6381748178017196,None,NO
9594,19/3/1947,2252.57,23/2/2013,25/10/2014,1500,business,DE5936338426476303,male : divorced/separated,YES
9595,28/10/1944,3724.97,24/8/2016,25/7/2017,5000,retraining,CH8006433738107339,female : divorced/separated/married,YES
9596,3/12/1956,2638.97,20/4/2016,19/9/2017,8000,others,CH3438973778559620,male : divorced/separated,YES
9597,15/2/1986,None,30/10/2016,30/9/2017,1500,furniture/equipment,DE8594982204573726,female : divorced/separated/married,YES
9598,1/10/1976,1844.05,1/3/2015,30/4/2016,2000,car (new),FR6922807150725250,male : divorced/separated,YES
9599,12/4/1974,2514.71,25/10/2016,26/5/2017,1000,education,DE5232404937347360,None,YES
9600,12/3/1988,14896.08,15/3/2017,13/9/2017,8000,repairs,FR1041680548104079,male : divorced/separated,YES
9601,8/5/1967,2136.76,12/10/2017,12/12/2018,3000,repairs,CH1155255034189166,male : single,YES
9602,23/1/1946,2327.75,30/6/2016,29/9/2016,2000,retraining,DE628986571995412,None,YES
9603,14/6/1974,2799.22,4/2/2017,5/1/2018,6000,car (new),DE173225544091286,male : single,YES
9604,21/8/1967,2672.26,4/11/2015,3/9/2017,4000,others,FR8395421676953211,male : single,YES
9605,17/5/1991,3005.71,1/4/2014,31/10/2015,1500,furniture/equipment,FR5010799618043484,female : divorced/separated/married,YES
9606,2/4/1942,1113.67,25/1/2014,25/9/2014,1000,others,ES6931446606075216,male : married/widowed,YES
9607,25/4/1977,3046.27,19/7/2015,7/10/2013,5000,car (new),BE112802023499348,female : divorced/separated/married,YES
9608,26/2/1943,3399.63,8/1/2014,9/8/2015,3000,business,FR5991554894977140,male : single,NO
9609,29/1/1963,4090.1,15/4/2017,14/11/2017,4000,domestic appliances,FR8872619544871019,female : single,YES
9610,9/1/1944,2256.42,15/8/2015,14/9/2016,8000,vacation,DE7355871803184355,male : single,YES
9611,19/4/1985,3339.7,7/4/2015,6/2/2016,5000,repairs,DE7472984663902194,male : married/widowed,YES
9612,8/9/1957,1613.38,16/10/2014,15/2/2015,1500,car (new),BE4639931256829937,male : divorced/separated,YES
9613,8/5/1989,2612.22,1/5/2013,30/9/2014,500,None,DE4023151125506400,male : married/widowed,YES
9614,11/10/1995,33756.19,10/2/2016,10/8/2016,1000,repairs,BE938929076989892,male : single,YES
9615,29/12/1989,2215.5,20/2/2014,22/5/2015,4000,radio/television,FR7497925004979117,female : divorced/separated/married,YES
9616,14/12/1976,3992.32,9/11/2017,10/4/2018,500,business,DE7479754901805714,male : divorced/separated,YES
9617,21/9/1976,1432.16,26/6/2014,26/9/2014,10000,car (used),DE2920398616196431,None,YES
9618,7/12/1984,3403.9,21/2/2016,21/1/2017,10000,education,CH4273265764754990,female : divorced/separated/married,NO
9619,26/7/1952,None,6/3/2017,6/5/2018,500,retraining,DE5821710538061236,male : single,YES
9620,23/9/1974,3258.98,13/12/2016,14/3/2018,3000,repairs,DE1573811864686116,male : single,YES
9621,15/6/1964,1413.55,30/11/2014,30/11/2014,10000,repairs,FR9386123876157380,female : divorced/separated/married,YES
9622,8/6/1940,2727.04,11/2/2016,12/4/2017,10000,car (new),CH6667878635990322,male : single,YES
9623,12/4/1954,3175.98,15/3/2013,15/5/2013,500,others,DE9792906741188902,female : single,YES
9624,22/11/1985,2319.08,5/3/2013,27/6/2016,1000,None,DE8071704726301859,male : single,YES
9625,13/7/1981,3135.07,11/4/2014,10/8/2014,10000,domestic appliances,BE3028637802754867,male : married/widowed,YES
9626,28/10/1981,277.84,19/11/2013,20/12/2013,5000,car (used),FR7261208806235436,None,YES
9627,9/3/1991,3353.69,18/12/2014,18/12/2014,6000,None,DE7419271442732178,None,YES
9628,21/5/1959,2381.08,25/2/2015,27/3/2015,1500,radio/television,DE2764879256728796,male : married/widowed,YES
9629,12/5/1969,2716.8,31/5/2013,31/5/2015,4000,retraining,FR1128918691653977,male : divorced/separated,YES
9630,5/4/1943,25680.71,24/4/2016,24/4/2017,5000,repairs,DE2812141769008144,None,YES
9631,13/12/1967,2404.85,7/10/2016,6/9/2017,6000,repairs,ES9806633919838669,female : single,YES
9632,3/12/1943,2428.86,21/2/2014,24/11/2013,2000,others,DE458598883951069,female : divorced/separated/married,YES
9633,24/9/1943,4002.21,22/3/2013,20/2/2015,4000,car (new),FR8027487128037659,female : single,YES
9634,16/10/1992,4328.97,13/2/2015,14/6/2015,6000,education,DE1594298604908483,male : divorced/separated,YES
9635,11/6/1969,1153.38,28/3/2016,28/7/2017,1000,car (new),FR2890770854247857,male : single,YES
9636,30/3/1940,4671.77,25/9/2015,23/1/2017,1000,others,FR5026016707909516,male : divorced/separated,YES
9637,5/5/1991,1258.35,13/10/2016,13/6/2018,1500,education,DE2223502124930370,female : divorced/separated/married,NO
9638,11/1/1999,3817.35,26/3/2015,24/2/2016,4000,repairs,DE1042479956257487,None,YES
9639,17/6/1996,4968.4,17/6/2013,18/7/2014,10000,domestic appliances,FR6634707911887324,male : divorced/separated,YES
9640,14/9/1942,4181.07,8/6/2014,8/10/2014,5000,others,CH3879481687074896,None,YES
9641,26/7/1975,3574.11,17/10/2015,16/1/2017,10000,furniture/equipment,FR3619622264390884,None,YES
9642,5/3/1977,2126.39,1/6/2016,31/8/2017,6000,car (new),DE1895105877596340,female : divorced/separated/married,YES
9643,11/8/1998,3442.33,11/11/2016,11/9/2018,6000,repairs,FR4030794550834477,male : married/widowed,YES
9644,17/11/1940,-10866.34,6/10/2017,16/8/2014,2000,furniture/equipment,BE4187019974768569,female : divorced/separated/married,YES
9645,4/12/1942,3096.27,19/9/2016,20/8/2018,5000,furniture/equipment,BE2692029262691542,male : married/widowed,YES
9646,17/6/1975,1795.83,16/2/2014,18/6/2014,6000,domestic appliances,FR2184191614399400,male : married/widowed,YES
9647,1/11/1965,2460.62,10/5/2017,10/3/2019,500,radio/television,ES710040282498908,male : married/widowed,YES
9648,19/1/1981,2000.2,3/3/2016,3/5/2016,2000,busines,DE2695568392968931,male : married/widowed,YES
9649,27/7/1996,4221.76,22/7/2014,20/2/2016,5000,retraining,DE3025982038232951,male : single,YES
9650,30/3/1942,1984.16,6/7/2015,6/3/2016,2000,car (used),FR9041852592420416,female : divorced/separated/married,YES
9651,12/9/1967,3880.09,24/9/2014,24/6/2016,3000,car (new),DE7186600536481749,female : single,YES
9652,10/5/1946,3076.95,7/1/2015,7/11/2015,2000,others,DE8902623253595857,male : divorced/separated,YES
9653,1/1/1900,3645.02,29/10/2013,30/5/2015,2000,education,CH5928093296797779,None,YES
9654,3/10/1975,4372.37,11/2/2016,13/3/2016,8000,business,DE1191926336700256,male : divorced/separated,YES
9655,19/9/1976,3419.81,8/11/2017,10/7/2019,1500,business,CH9572841244491579,male : married/widowed,YES
9656,25/3/1946,1801.72,27/12/2014,28/10/2015,8000,others,DE3233898140182076,female : single,YES
9657,1/3/1996,None,9/4/2013,9/5/2014,5000,vacation,DE9887715743900130,female : single,YES
9658,26/6/1954,2158.65,11/9/2016,11/11/2017,2000,radio/television,DE3881164001506765,None,YES
9659,8/8/1996,None,31/5/2014,31/5/2014,10000,education,DE889934611781184,male : divorced/separated,YES
9660,22/3/1948,3995.34,5/1/2016,5/6/2016,500,radio/television,FR4433544094389241,female : divorced/separated/married,YES
9661,8/11/1940,2143.3,31/3/2017,30/12/2018,3000,radio/television,FR4308284922043914,female : single,YES
9662,6/10/1954,3266.39,13/10/2016,4/3/2013,3000,car (new),CH9247695373562054,male : divorced/separated,YES
9663,20/3/1975,14542.91,3/4/2014,1/2/2016,10000,car (new),DE8904242254723296,None,YES
9664,27/12/1975,2880.28,7/11/2013,9/7/2014,5000,vacation,FR685215063102650,male : married/widowed,YES
9665,1/11/1990,3085.53,19/4/2017,19/4/2018,1500,business,DE7678064899126036,male : single,YES
9666,22/7/1953,3319.68,9/7/2015,8/11/2015,2000,business,FR8214875665384747,female : single,YES
9667,18/11/1959,None,6/4/2013,5/11/2013,5000,business,DE2101381137238489,None,YES
9668,1/3/1946,-4031.22,12/9/2014,12/12/2014,1000,domestic appliances,DE4507533671408801,female : divorced/separated/married,YES
9669,11/11/1944,4108.5,6/6/2017,6/4/2019,4000,domestic appliances,FR9292297830977436,male : divorced/separated,YES
9670,19/12/1980,3022.84,4/2/2017,6/4/2017,500,retraining,DE9284561102141939,female : single,YES
9671,16/4/1984,2911.38,26/9/2015,25/9/2017,500,domestic appliances,FR8612574029529168,None,YES
9672,2/3/1992,3775.98,22/5/2014,22/5/2014,10000,others,CH2737525891814988,None,YES
9673,19/7/1953,2436.35,11/1/2016,11/5/2017,8000,others,BE9808603089422720,male : divorced/separated,YES
9674,7/1/1949,3232.94,11/6/2014,10/11/2014,5000,others,DE9519801996402260,female : single,NO
9675,11/7/1960,3097.03,27/11/2013,27/9/2014,6000,retraining,DE2086764243061745,male : married/widowed,YES
9676,12/5/1968,4713.64,27/5/2014,27/5/2015,8000,car (used),FR4498809985200355,male : single,YES
9677,11/4/1986,3090.32,15/10/2013,15/6/2015,3000,retraining,CH6134408529055082,None,YES
9678,23/5/1961,4229.52,13/4/2015,12/10/2016,1000,car (new),DE3055046079112850,male : divorced/separated,YES
9679,7/4/1947,2332.88,20/4/2013,20/10/2013,8000,vacation,DE8888184029036636,male : single,YES
9680,2/11/1943,2424.92,1/5/2014,30/8/2015,8000,retraining,FR6237403635459752,male : single,YES
9681,23/8/1963,4380.69,22/6/2016,22/5/2017,500,retraining,CH2479143474805794,None,YES
9682,9/10/1943,13231.29,2/9/2016,2/9/2016,1500,busines,CH3708532941828320,female : single,YES
9683,19/3/1962,717.65,6/4/2017,5/11/2018,5000,radio/television,ES3045998579247987,None,YES
9684,4/3/1946,1407.95,30/5/2017,28/2/2019,10000,vacation,DE2711377090978520,male : divorced/separated,YES
9685,23/5/1948,None,22/9/2016,22/9/2018,1000,others,BE9117019036225014,male : married/widowed,YES
9686,25/1/1995,2515.45,12/9/2017,11/2/2018,6000,repairs,BE1373993089876173,male : single,YES
9687,10/11/1995,3191.71,23/1/2015,23/10/2016,500,car (new),DE7365850324440031,male : divorced/separated,YES
9688,27/7/1971,1803.79,19/9/2017,21/3/2019,500,repairs,BE1691882669049168,male : divorced/separated,YES
9689,6/7/1972,1714.4,16/6/2017,17/7/2018,2000,None,FR6331133361546007,male : married/widowed,YES
9690,15/2/1979,2596.79,13/12/2017,15/3/2018,3000,car (new),DE1252262949375286,None,YES
9691,13/5/1981,2433.79,23/2/2013,24/4/2013,10000,busines,FR7843241486870906,female : divorced/separated/married,YES
9692,18/1/1963,2362.34,14/12/2016,14/12/2016,3000,repairs,BE9467642038036934,male : single,YES
9693,27/4/1960,-4218.69,11/2/2015,11/1/2017,6000,business,CH5172711460917685,None,YES
9694,22/6/1972,3245.09,24/10/2013,23/11/2013,5000,education,BE3237559129921501,male : divorced/separated,YES
9695,15/9/1965,3886.7,17/11/2017,17/9/2018,3000,radio/television,DE6951142419252287,male : divorced/separated,YES
9696,3/5/1995,2538.39,14/6/2015,13/12/2016,500,domestic appliances,FR7384227399819591,female : single,YES
9697,5/5/1975,2576.15,22/5/2013,21/11/2013,2000,car (new),DE2590998271773689,male : single,YES
9698,13/8/1991,None,24/9/2015,24/4/2017,3000,business,DE1741490546383152,None,YES
9699,27/12/1988,4462.44,21/7/2014,20/4/2016,500,business,BE1378798431623560,male : divorced/separated,YES
